time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,ambiantTemp,xG,yG,zG,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
13:47:19.739313,23.92156862745098,80,1495.0,17.398388,48,11.45,0.0,,-0.54443359375,0.3662109375,0.8544921875,17.9983894698,37.450588333,-121.893121667,1.3,-0.6710808899999999
13:47:20.713258,27.84313725490196,80,1402.0,17.398388,48,11.45,0.0,,-0.4716796875,0.28759765625,1.16064453125,17.4458662037,37.450615,-121.89322,1.2,-0.22369363
13:47:21.742344,27.84313725490196,80,1402.0,17.398388,48,13.05,0.0,,-0.16015625,0.2197265625,0.98486328125,18.6649964872,37.450621667,-121.893318333,0.6,-1.3421617799999999
13:47:22.743019,24.705882352941178,80,1410.0,17.398388,48,13.05,0.0,,0.00244140625,0.2041015625,0.90771484375,18.6649964872,37.450621667,-121.893318333,0.6,-1.3421617799999999
13:47:23.836720,24.705882352941178,80,1405.0,17.398388,48,4.65,0.0,,-0.09033203125,0.26025390625,0.93310546875,18.964745951399998,37.450618333,-121.893416667,0.1,-1.11846815
13:47:23.941256,12.941176470588236,80,1405.0,17.398388,48,4.65,0.0,,-0.05615234375,0.1494140625,1.0830078125,18.056549813599997,37.450605,-121.893508333,-0.3,-0.89477452
13:47:24.762309,12.941176470588236,80,1405.0,16.155646,48,5.69,0.0,,0.07275390625,0.1591796875,1.0361328125,16.5712241104,37.450598333,-121.893593333,-0.5,-0.44738726
13:47:25.684929,16.862745098039216,80,1249.0,13.048791,48,5.69,0.0,,0.0,0.10791015625,0.91015625,14.9024696306,37.45059,-121.893668333,-0.7,-0.44738726
13:47:26.707582,16.862745098039216,80,1249.0,13.048791,49,6.38,0.0,,-0.0078125,0.04931640625,1.0087890625,12.2449893062,37.450588333,-121.893733333,-0.7,0.0
13:47:27.743789,19.215686274509803,80,1012.0,6.835081,49,6.38,0.0,,-0.07958984375,0.06787109375,0.962890625,12.2449893062,37.450588333,-121.893733333,-0.7,0.0
13:47:28.840798,19.215686274509803,80,1023.0,6.835081,49,6.38,0.0,,-0.09423828125,0.0888671875,0.95947265625,9.6098783448,37.450601667,-121.893791667,-0.4,0.6710808899999999
13:47:28.945854,19.215686274509803,80,1023.0,6.835081,49,6.11,0.0,,-0.05517578125,0.0791015625,0.9853515625,5.7086614376,37.450613333,-121.893831667,-0.1,0.6710808899999999
13:47:29.702671,19.215686274509803,80,1023.0,1.8641130000000001,49,6.11,0.0,,-0.0888671875,0.103515625,0.9794921875,3.3822476856,37.450618333,-121.893855,0.1,0.44738726
13:47:30.741640,21.96078431372549,80,1046.0,1.8641130000000001,49,6.18,0.0,,-0.00830078125,0.2041015625,0.95556640625,0.16105941359999998,37.45062,-121.893861667,0.1,0.0
13:47:31.690040,21.96078431372549,80,1046.0,0.0,49,34.93,0.0,,0.005859375,0.3232421875,0.947265625,0.1140837513,37.450618333,-121.893865,0.0,-0.22369363
13:47:32.711260,62.745098039215684,80,1539.0,6.835081,47,34.93,13.72549019607843,,-0.072265625,0.4169921875,0.93115234375,0.1140837513,37.450618333,-121.893865,0.0,-0.22369363
13:47:33.896737,62.745098039215684,80,1539.0,6.835081,47,34.93,13.72549019607843,,-0.15869140625,0.39990234375,0.95849609375,0.29974946420000004,37.450616667,-121.893873333,0.0,0.0
13:47:34.001404,62.745098039215684,80,1405.0,6.835081,47,21.8,4.705882352941177,,-0.18115234375,0.4228515625,0.92919921875,7.4221546434,37.450603333,-121.893903333,0.4,0.89477452
13:47:34.766145,48.627450980392155,80,1405.0,11.806049,46,21.8,4.705882352941177,,-0.24853515625,0.34521484375,0.93994140625,10.0818719041,37.450583333,-121.89394,0.3,-0.22369363
13:47:35.694482,48.627450980392155,80,1636.0,11.806049,46,27.36,7.8431372549019605,,-0.13427734375,0.40185546875,0.92919921875,12.3590730575,37.450545,-121.89398,0.7,0.89477452
13:47:36.714340,38.8235294117647,80,1636.0,17.398388,46,27.36,7.8431372549019605,,-0.1884765625,0.1708984375,0.97802734375,14.8689155861,37.450488333,-121.894001667,0.6,-0.22369363
13:47:37.689957,43.13725490196079,80,1962.0,18.019759,46,8.19,0.0,,-0.24072265625,0.28564453125,0.91845703125,14.8689155861,37.450488333,-121.894001667,0.6,-0.22369363
